"address","offset","partition_end","partition_size","name","confidence","tags","instructions","caller_count","callee_count","callers","callees","string_refs","indirect_string_refs","component"
"0x0207ABA8","0x7AA88","0x0207ABBA","18","FUN_0207ABA8","mechanical","","6","14","0","0x0207ABBA|0x0207AC6E|0x0207B56C|0x0207B7C2|0x0207C1DC|0x0207C1E4|0x0207CA8E|0x0207D478|0x0207D7EA|0x0207DC00|0x0207DC34|0x0207F1F0|0x0207F7A4|0x0207FEE8","","","","0"
"0x0207ABBA","0x7AA9A","0x0207ABF2","56","FUN_0207ABBA","mechanical","","20","6","1","0x02072BC8|0x02073146|0x0207337A|0x020735B2|0x0207396A|0x0207ABF2","0x0207ABA8","","","0"
"0x0207ABF2","0x7AAD2","0x0207AC02","16","FUN_0207ABF2","mechanical","","8","10","1","0x02073050|0x02073146|0x02073662|0x02073A56|0x02073D9E|0x0207554E|0x02077954|0x0207AC84|0x0207F3B2|0x0207FC10","0x0207ABBA","","","0"
"0x0207AC02","0x7AAE2","0x0207AC3E","60","FUN_0207AC02","mechanical","","19","9","2","0x0207355A|0x02073D9E|0x020754CC|0x02077954|0x0207AC84|0x0207FC10|0x020809C6|0x02080E02|0x020811B6","0x020003B2|0x020659F4","","","0"
"0x0207AC3E","0x7AB1E","0x0207AC6E","48","FUN_0207AC3E","mechanical","","16","3","0","0x02073146|0x0207396A|0x0207AC6E","","","","0"
"0x0207AC6E","0x7AB4E","0x0207AC84","22","FUN_0207AC6E","mechanical","","11","11","2","0x0203CC24|0x02073206|0x0207337A|0x02073D9E|0x020754CC|0x02077954|0x0207AC84|0x0207F3B2|0x0207FC10|0x020809C6|0x020811B6","0x0207ABA8|0x0207AC3E","","","0"
"0x0207AC84","0x7AB64","0x0207AD38","180","FUN_0207AC84","mechanical","","58","2","7","0x0207AD92|0x0207B7C2","0x020728D6|0x0207A8FC|0x0207A974|0x0207AB2A|0x0207ABF2|0x0207AC02|0x0207AC6E","","","0"
"0x0207AD38","0x7AC18","0x0207AD7E","70","FUN_0207AD38","mechanical","","23","2","3","0x0207AD92|0x0207DC34","0x020003B2|0x020659F4|0x0207A8AA","","","0"
"0x0207AD7E","0x7AC5E","0x0207AD92","20","FUN_0207AD7E","mechanical","","9","3","0","0x0207AD92|0x0207CA8E|0x0207DC34","","","","0"
"0x0207AD92","0x7AC72","0x0207B12E","924","FUN_0207AD92","mechanical","","305","3","9","0x0207B12E|0x0207B7C2|0x0207C1E4","0x020003B2|0x0200546E|0x020659F4|0x0206B23E|0x0207AC84|0x0207AD38|0x0207AD7E|0x0208028E|0x0208033A","","","0"
"0x0207B12E","0x7B00E","0x0207B28A","348","FUN_0207B12E","mechanical","","116","5","4","0x0200547C|0x0202ECA8|0x0206B582|0x02073D9E|0x020823AA","0x02005462|0x0207A8AA|0x0207AD92|0x0208028E","","","0"
"0x0207B28A","0x7B16A","0x0207B2A2","24","FUN_0207B28A","mechanical","","9","3","0","0x0207B54E|0x0207B7C2|0x0207DC34","","","","0"
"0x0207B2A2","0x7B182","0x0207B2B2","16","FUN_0207B2A2","mechanical","","5","1","0","0x02069CCA","","","","0"
